"estrato";"talhao";"area";"distkm";"parcela";"id";"ncovas";"nfustes";"dapmed";"htmed";"hd";"ab";"vtsc";"vtcc";"sitio";"licl4";"lscl4";"lscl3";"lscl2";"lscl1"
494631;997;110,53;236,25;1563;30,49;1692,722432;1692,722432;11,13469786;15,0670261;15,76035766;15,62583064;83,65510918;99,63277971;28,0130162880443;8,90767238615483;11,7640628402446;15,0872624652669;18,8954123197656;23,2055258189759
494631;1016;92,7;66,05;1592;30,55;1532,593887;1463,974759;12,83180794;17,26085133;17,86104879;18,03696874;114,2962248;137,9005424;29,5158947964612;8,93515029322795;11,7939077094421;15,1181489290281;18,9257271429951;23,233377977811
494631;1013;139,42;76,6;1589;30,58;1601,223363;1555,473828;12,67658446;18,78204146;20,19974927;18,7303003;131,5053349;155,9789041;31,0881447645679;8,94888045658916;11,8088144956354;15,1335703202777;18,9408581067707;23,2472755556821
494631;1024;113,69;119,22;1603;30,72;1717,806547;1655,717154;10,92773321;15,08772256;16,47438568;14,89110615;84,37948544;103,0476963;28,456810565995;9,01287665078574;11,8782415297858;15,2053447171309;19,0112370131387;23,3118809099327
494631;1025;85,72;272;1605;30,75;1531,538367;1448,752509;12,54205744;16,8676185;17,30224425;17,03319022;105,0138605;127,1280327;29,0474280998513;9,02657335114897;11,8930891820278;15,2206838612608;19,0262686004159;23,3256715684805
494631;1026;179,69;344,28;1606;30,75;1531,538367;1510,841903;12,8835491;17,00214552;18,95796141;19,03039903;120,1533242;145,2270908;30,2035700672224;9,02657335114897;11,8930891820278;15,2206838612608;19,0262686004159;23,3256715684805
494631;1027;127,78;216,56;1608;30,78;1531,538367;1469,448974;13,35956778;18,32671924;19,3098013;19,43398009;130,0255377;155,6891536;30,431633458482;9,04026410606862;11,9079263966092;15,2360085334192;19,0412827366218;23,3394434789801
494631;1087;54,5;314,07;1718;31,73;1407,359581;1407,359581;11,87977058;17,01249375;17,30224425;14,90145438;95,44174567;114,5963235;28,6920848300582;9,47066450573537;12,3723725775533;15,7138792900603;19,5078521437228;23,7660613558826
494631;1038;113,89;100,68;1626;31,93;1411,374695;1293,767036;10,86564382;13,50444303;15,68792003;11,56932361;58,39507436;72,65493834;27,4035711186641;9,56048192125305;12,468817785099;15,8126747665067;19,6039260847082;23,853588156689
494631;1067;57,08;271,91;1687;32,06;1620,502119;1620,502119;12,53170921;16,65030563;17,59199476;19,07179196;113,0544369;134,6408493;28,7854946184789;9,61871205070938;12,5312589188552;15,8765589042226;19,6659813082025;23,9100652837179
